A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_2_1.png_7	1	0.00770927652649001	0.0138902752894797	0.0122926585598972	-0.00540854552468693	0.00869104313006166	-0.00209913469550312	0.00211481725750361	0.000304845731267265	0.000200070111766261	0	0.0130473581147964	-0.0115669888844864	0.0222946344834053	0.00503037260608037	0.00739213436523621	-0.0020223652907045	0.00711695315882195	-0.0025899528503858	0.00415970016832495	0	-0.0221576647053254	0.0097072699609945	0.00124656461241441	-0.0019371405816936	0.00422149466442634	0.00533883937743546	-0.00265503480719272	-0.00202841262618911	6.76909613886362e-06	-0.866578992217911	0.0294686415827381	-0.0305996951292944	-0.000843098701743636	0.00340171321231481	0.00116839286909704	0.00330787555210952	-0.00579906008623955	-0.00127792102600357	0.00313279915925145
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_2_1.png_8	1	0.0180112590876033	0.0333921363366415	0.00918608453956025	-0.00952348419469712	0.00422009286160451	0.00500685699658117	-0.00304059388149822	0.00457029133573342	-0.00319256994168486	0	-0.024122796954195	0.00356613184613957	-0.00983468209502815	-0.00663439625165709	-0.0104713030860139	-0.000996239633011945	-0.0054150969912613	-0.00186571503441471	-0.00575634650312647	0	0.00941706300595673	0.00342661528550246	0.00269074932663699	0.00190343040147565	7.63975720385531e-05	-2.15088262548272e-05	0.00066620727888151	-0.00182261908342191	0.00141852321441953	-0.825511829696213	0.028538799793533	-0.0310079596685033	-0.00658566989327335	-0.00516076163108547	-0.000947126512286083	0.00850145579704696	-0.00577650044952884	0.000662780450295842	0.00230302278204847
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_2_1.png_9	1	0.0272543594892268	0.0440548497880299	0.00625007975754037	0.00710488396230735	0.000867440562912097	0.00582353391885596	-0.00241996579076187	-0.000761984629239996	0.00244126900791012	0	-0.00537000301871144	0.01954895490247	-0.0173588925772625	0.000505665226913778	-0.00336644836963098	0.000120076926211306	0.00109789900984481	-0.00149854955817828	0.00336773021287363	0	0.000185980170324922	-0.00871606422229182	0.00435239394575466	0.00967661822221634	-0.00775925026777399	-0.00226788557479718	-0.00316099260769661	-0.000480672832246914	0.00100197980941102	-0.854516583003315	0.0385185349124794	-0.0179798335273641	-0.0157555835044633	-0.00227783630660105	0.00226855231586188	-0.00176426530395149	-0.000684378573542421	-0.00176024967998315	0.00415669768782456
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_1	1	-0.0115802108656163	0.0390258970540863	0.00514801684609106	0.0109731542572606	0.00888071961160829	0.00392919893398399	0.0115468098849384	0.00487160497638118	0.00863667916125319	0	0.00882419152568203	-0.012792231000847	-0.00136049264667614	-0.0164059101852103	-0.00520779292782749	-0.0118208608284359	-0.00515729063312688	-0.00707615157340052	-0.00342241199046725	0	-0.0186065879397331	0.017928734633716	0.00155757525895568	0.000112679030342963	0.00252245256737483	-0.000834316002033545	0.0019456737501332	-0.00469872968795165	-7.26210951974616e-05	-0.63754467684924	0.0372488798040315	-0.0276604917108294	0.0172262577618872	-3.02777592257883e-06	0.00870442187817955	0.000542740093318025	0.00291246025054419	0.00288581608985552	-0.00148219883580063
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_10	1	0.0086804505587378	0.0643930975466433	0.0136259535914852	0.0138208966158427	0.0135639203495484	0.00492284851350804	0.00764576041374099	0.00362892332426152	0.00667711533317232	0	-0.00986387828292409	0.00677141098395727	-0.0179277325021119	-0.00292153083167339	-0.00365338339673812	-0.00223989514476334	-0.00540505681081914	-0.00383715338800933	-0.00301999297909183	0	0.017372456731945	-0.00336221642005131	0.000879420991567411	0.0017496422661139	-0.00189427967875284	0.00418643869096021	0.00248080718582123	-0.00240450357974934	0.00101389597010854	-0.650701054631041	0.0503691642358637	-0.0142049168252086	0.00478496596901644	-0.00276501057190312	0.00473599015202247	0.0034900246887467	0.000779046895580798	0.00227613911129993	0.000765866364385032
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_11	1	0.0192011509563818	0.0822873731954485	0.020259583684035	0.00894659572220484	0.0143510601597343	0.00795489914732272	0.0130470847910874	6.71145836602205e-05	0.00779645971258313	0	0.00264802023402581	-0.0025288257173072	-0.00290381371639058	-0.00621519265873557	0.00196676821873021	-0.00767328312978436	0.000653897573231495	-0.00250900024578914	-0.0016849683465277	0	0.00422107820369875	0.0204393754150153	-0.00407941121179855	0.00708241771206637	0.00359084721799167	0.00465350742384732	-0.00240801855236858	-4.65384435995056e-06	0.00273141522384321	-0.556055627066856	0.0547699124495448	-0.0121954615359968	0.0102675665410662	0.00319823739864683	0.0018950513679558	-0.000362028013620964	0.00171776760525792	0.00239018894625288	-0.00576603282396314
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_12	1	-0.00155062924414666	0.0470374162181658	0.025314456511709	0.00870918814983644	0.0140489267614702	0.000389105125333265	0.0088562418030424	0.000213793459076331	0.00707739175278417	0	-0.0044673673814322	-0.0160441617491701	0.00106025538860577	-0.00472068570946614	0.0034301140478638	-0.00851538413388324	-0.00412771644619028	-0.00744345872311944	-0.00175351066257078	0	-0.012590276788598	0.0171881700133697	0.00275744393454909	0.00299554027488738	0.0076880983856822	0.00136602133641152	0.0033150671228373	0.00342426322563207	1.75124204656304e-05	-0.689441679819547	0.0519976481318605	-0.0239156133712531	0.0160811650711899	-0.00342607735466469	0.00367828474612471	0.00171701715911057	-6.77634891800686e-05	0.000185117251012233	-0.000857218237154763
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_13	1	0.0104143938868788	0.0569644131534979	0.0123204479115017	0.0186985541141839	0.00684656624042742	0.00921956860318107	0.00400670869878098	0.00544592738549831	0.00190507247623336	0	0.014234058619744	0.000618207992598752	0.0159096458138361	0.000780452618524848	0.0149062257952968	-0.00188517531490437	0.0060621986446403	-0.000248687866613332	0.00571230936941028	0	-0.0202937468125127	-0.00453255288312507	-0.0166214185206642	0.00197498642720027	0.00193326796120555	-0.0030908561478759	-0.000180745260038876	0.000606180851155364	-0.000338818818165156	-0.685310514210294	0.0331863069543209	-0.00811769003231507	0.00811695018732688	0.000199337671801319	-0.00615559657218458	0.00158851751594169	0.00256698452454751	7.44906693886191e-05	-0.00232211944495049
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_14	1	0.0115016721112723	0.0710293916577796	0.010144226148335	0.016844451769421	0.00652117903373975	0.00573656377189518	0.0031170761515703	0.00134616042688879	0.00378520824201756	0	0.0171475107629764	0.0128220444284573	0.0206454198368844	0.00862266267045029	0.0122401768489862	0.0106042766556331	0.00517472989022955	0.00503622155284844	0.00671230855255463	0	-0.049949096167234	-0.0117876815937664	-0.000833820309910815	-0.00697103293718909	-0.00239597292976229	-0.000765675317245892	0.00302819929626673	-0.00159366486900566	-0.00167512032022992	-0.59736961853841	0.0554499765329246	-0.00678929725710009	-0.000871126546071365	-0.00863359416645178	0.0037754764481263	-0.000867052072442618	0.000227227062932835	-0.000949160617966403	0.00436808704441433
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_15	1	-0.00196919071109741	0.065838417861308	0.0168715424010931	0.0166633128005611	0.012037582289409	0.0111392205824984	0.0128509269932474	0.00270353744046045	0.00813275091343903	0	0.00108739546199979	-0.00330036601353865	-0.0139856051980507	0.00670881637651439	-0.0112581259046394	-0.0035385137628585	-0.00788058220405244	-0.000791899157181997	-0.00557721325021985	0	0.0203651023112985	-0.00316861319076091	0.0110000321974601	0.00125944262372056	0.00419161916872115	0.00477526006945785	0.000719460388881716	0.00275176202776193	6.7078437413756e-05	-0.647272250838338	0.0582505807565742	3.08551149822231e-05	0.0174477280042231	0.00584188334605173	0.010022212105783	-0.00242124850993467	0.00304611200625954	0.000653407966571687	-0.00326593227903629
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_16	1	0.0169967865963838	0.0533442868411335	0.00947113611892447	0.00881683249702956	0.010897454323864	0.00850439165393279	0.00541952993754905	0.00491477380145719	0.00509426689799435	0	-0.0140971462854237	-0.00118830190286189	-0.0148220722915492	-0.00394792227019461	-0.0107627657042116	-0.00419528328064606	-0.00473842160105493	-0.00226023354521116	-0.000498727897502007	0	0.0147579015251627	-0.00121137667726273	0.00302224968540529	0.00609585168352043	-0.00809815340062173	-0.00299323282679265	-0.00423084630224418	-0.000365515196347256	-0.00418213383714512	-0.678201945544918	0.0435085285784774	-0.0267885471821838	0.00161843793647302	0.000973497020743071	0.00583838851287243	0.00392061057816284	-0.00234288987440591	6.16673605054592e-05	0.00251031737145565
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_17	1	0.0158552277835984	0.0603439490976287	0.0113914203178676	0.0104730266450795	0.00863227320400884	0.003256543245813	0.0053454664111092	0.00242971579692892	0.00146412431778764	0	-0.0151619253291108	0.00284369711220013	-0.017512706688614	-0.000130266367366244	-0.00877955267621923	-0.00404595795149869	-0.00453084122313647	-0.00321413827798836	-0.00486123184329575	0	0.01841506108604	0.00119868118661841	0.00196721217261187	0.00118034152120974	0.000470060997754018	0.0029222091915945	-0.0037328728944575	0.00131767806277737	0.000888278118432812	-0.64125270703901	0.0463051467868797	-0.0300076736092012	0.00506437860992585	-0.00692191726184642	0.00177486054066318	0.00224465942952306	-0.00168100056188555	0.00349786267504186	-0.00167764280493795
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_18	1	0.0172056446673467	0.0429206611156788	0.0244613322012807	0.0099166259232184	0.0125339295483118	0.00538135691059229	0.0112033950796065	0.00675724151545971	0.00251264643232583	0	0.00606270543913389	-0.00754134011218119	0.00509916378048046	-0.00999393133744081	0.00912235471653831	-0.005763641521405	0.00226589161438779	-0.00269583619242457	-0.000459466377101138	0	0.00754243797578029	0.0187143215313703	-0.00580161199361806	-0.00260426199167197	0.000973223013480512	0.000535392896173382	0.00776741773055866	-0.00127869472523309	0.00207184708071383	-0.695187242426451	0.0568492579313692	-0.0197614193184133	-0.00118166650780103	-0.00395325452307022	0.00718152225608398	0.00784529004254144	-0.00260137431675288	0.00141818841277011	-0.00560221225789129
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_19	1	0.00103782594972717	0.0695682763394384	0.00651938522305324	0.0241768635181008	0.00438761301943822	0.0135108362562667	-0.00132245249318338	0.00835220218614116	0.00222740308326575	0	0.0223944868283907	0.0100913923428919	0.0138508479477733	-0.00174212250865234	0.0142411963805461	-0.000356821705226515	0.012757016886536	0.00420121179876435	0.00840032920353683	0	-0.0197524574608003	0.00551393142607677	-0.0105837270362156	-0.00254359240534558	-0.00840180870028314	-0.00144287665073651	-0.00195968880620336	-0.00345460541183873	0.0011950344637429	-0.594551121735023	0.041532910465578	-0.0195511896837004	0.00290507199053182	0.00706147381949893	0.000861977164252779	0.00205194063533097	0.00130311601149165	-0.00268379388509576	0.00179168390016288
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_2	1	0.0108014902292856	0.0472529931876072	0.0176947188607292	0.0165159507030189	0.0043894069633468	-0.00331700783055592	0.00162097453067514	0.000178603950810155	0.0026140280366091	0	0.0050038270508839	-0.00615830227158541	0.000780725679676582	-0.0110261171366093	-0.00618641122892166	-0.00760624230035301	0.00336467590559464	-0.000317850036859274	0.00308577939186464	0	0.0084882219987128	0.0254067252858181	0.00887890941440087	0.00547316440559457	-0.00217927095770179	-0.00779694582227989	-0.00740365816887119	-0.000562459071198519	0.00376462535830805	-0.730116118331606	0.0379753188364199	-0.0215653643343672	-0.0042903237995595	-0.0163912236468035	-0.00882371783326818	-0.00486369247254398	-0.00122496170619623	0.00364850641590591	0.00337388520204382
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_20	1	0.00653485360305093	0.0701590217459603	0.014225588071824	0.022900536737569	0.0104955973090478	0.0117627447995172	0.00785989352651319	0.00583338806001586	0.00499114741882798	0	0.0178633717988155	0.00792075455953915	0.000698965308704158	0.00247096129875735	0.00415908379333081	0.00445037498188838	0.00431431038574368	0.00801830293931278	-0.0008298686884401	0	-0.00351511855790682	-0.00583153407549409	0.00152517583828012	-0.00509195102760301	-0.00269307876194835	-0.00560115300929017	3.73422729078026e-05	-0.00232802821169945	0.00238720774031477	-0.584140845583271	0.063402466155463	-0.0166221551060917	0.00765761497932216	0.00105364932821226	0.00680927674528782	-0.00210673620915908	0.00122661605784972	-0.00469106648082966	0.000414030187058863
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_21	1	0.017405239040369	0.0592830133076156	0.018406074305435	0.00564854955379279	0.0118188116689381	0.0019322760317517	0.00665246192167709	-0.00107102864983356	0.00261028668801401	0	-0.0221497061790386	-0.00178709392953965	-0.0195112600856314	-0.00593161836760149	-0.0163572479755878	-0.00701917779652043	-0.00745420804713295	-0.005729859577151	-0.00344556781146208	0	0.0278834460985301	0.008249487493108	0.0236846724107915	0.00230731005943914	-0.00259397265464628	0.00398705991134748	-0.00368077506110165	0.00348233882038847	-0.00259862765107686	-0.615902749424463	0.0427524654886806	-0.0110849795026386	0.00409681612693275	-0.0063280689195061	0.00248584578399215	0.00176582561521233	-0.00398532313149236	0.00137273600985015	-0.000776147714175888
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_3	1	0.00179893879272999	0.0711504426484468	0.014519355929579	0.026566336122155	0.0061380116939042	0.0113472688608055	0.00474976776187938	0.00661871190908825	0.00335419874486756	0	-0.00869826291470471	-0.0131107573586745	-0.0100754660626349	-0.00325554186464946	-0.0113421318732521	-0.00177536896771193	-0.00497780768992502	-0.00223446559519371	-0.00468891313532723	0	0.0158851208190937	0.00742651456243641	0.00986765954733187	-0.00328492731283038	-0.00200293974335076	-0.00153627338777635	0.000203612605493713	0.00239245890632748	0.00093471693159537	-0.564774835828085	0.06607855845312	-0.0100562662458973	0.0123693999983574	-0.00312593061419436	0.00279741376656738	-0.000406472587565775	-0.00133645455547824	-0.00112260726328205	0.00465629075508034
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_4	1	0.0118667293680248	0.0624404715351656	0.0222495544514254	0.0124289941443549	0.0136815734539662	0.00535653876156893	0.0116893556592178	0.000448399769431601	0.0066019016928783	0	-0.00916337988759266	0.0035104391984522	-0.00438877970152563	0.000255528108123188	-0.00291958151342301	-0.000732075086007399	0.00130785992558653	-0.000415017261651666	-0.00358776797108967	0	0.00285170756262695	-0.00940050860945473	0.000164661768935842	-0.00185033397955972	-0.00483262452225205	-0.00139139809726478	0.00294829400712419	-0.00297826016027241	0.0023328966096533	-0.644990303817723	0.0527429539996174	-0.0165212472493117	0.00629377524868574	0.00139219765829094	0.00648002684967815	-0.000711442548992592	0.000205259032864883	0.00200523184669755	-0.00124741781834592
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_5	1	0.0146612450077328	0.0702800720910926	0.0123347817694376	0.0136130940678465	0.0116057258167771	0.00806720189903179	0.00668420612955046	0.00511351153227974	0.00398939957473069	0	-0.0122005462345179	-0.00561552821369625	-0.00760332675753326	0.00789968842298214	-0.00533493003610854	0.00791597418863739	-0.00150855736405371	0.00262720451187915	-0.000627460190026793	0	0.0100269143542344	-0.0203390254995618	0.0014330044161245	-0.000155520231485263	0.000371094639844255	-0.00264375264984727	0.0014827310339594	0.00603853024800936	-0.00122663004697727	-0.632445348408013	0.0372487399517014	-0.021554348375629	0.00294197105148727	-0.00673329791096038	0.00539400429233491	0.00605713654495087	-0.000700523194335872	0.00620928030924292	0.00263177571306583
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_6	1	0.0312220252653094	0.0746293721759405	0.0214711678992301	0.0136679865928774	0.0169254000310917	0.00258231368755195	0.0118577815034787	0.0013369596001981	0.00801287185091318	0	0.0314252600732168	-0.00799323457821589	0.0090093375700351	0.000648733254062219	0.00768699782910385	-0.000528659544973942	0.00280317505589469	0.00370563914955043	0.0014594745839708	0	-0.00277399668448999	0.00372034586054779	-0.00562813017436791	0.00775450034121742	-0.000753952570980926	-0.00371973525539481	0.00303885529381536	-0.000790821522461698	-0.000116242458446721	-0.577991867211655	0.0692944360072296	-0.0227619108032791	0.00574722680392443	-0.000956792013031348	0.000866094012578446	-0.000907633004114823	0.00165283169481513	0.00426255571368392	-0.00210051902143629
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_7	1	0.0265913451363088	0.0607843430129534	0.0131136284712576	0.00877821864952136	0.00954443846533456	-0.000401189843251683	0.00203998551105799	0.00273380154743365	-0.00106785704661404	0	0.0275513466866322	0.00631003150918266	0.0129462876214945	0.00181083914408247	0.0149014167172076	0.00287852404582642	0.00750946814646174	0.00825160033402067	0.00675742594449813	0	-0.0365692567857937	-0.0090707230417373	-0.00862009804358625	-0.00460732974367905	-0.00126773124434566	-0.00745165753507662	-0.0042976708512668	-0.0011919873058189	0.00047557480941733	-0.653320730844095	0.0461022796508478	-0.0238561359675182	-0.000359423647692207	-0.00381255849089617	-0.0060769596801291	0.00288531106059982	-0.000291296336601085	0.0046792405699555	-0.00425932359109779
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_8	1	0.0351797487563327	0.0438172029352113	0.0212416372916701	0.00915210086685241	0.00614857737006915	-0.000304852149470127	0.00719115822579719	-0.00167764114093413	0.00541493182017557	0	-0.0357743115267664	-0.000480083534096583	-0.0149602145479358	-0.0046645246498875	-0.00764781747434819	-0.00939597902815604	0.00172983678916769	-0.0114859853991643	0.00237371713733721	0	0.00791817122830648	0.00442775550450726	0.00254377932399402	0.00794282000039682	-0.00893847918202853	3.26782167453744e-05	0.00265314769688038	0.000646480685776847	-0.00053606108521769	-0.713738740622912	0.0547064551762541	-0.0200874577986265	-0.00701580814404926	-0.000929022490188518	0.0020739070226784	-0.00135988069793264	0.00371718422062751	0.000220414532334114	0.00294806066168895
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-45-38_4_1.png_9	1	0.0119788931502079	0.0648658706896963	0.0117006613828586	0.0100056049262572	0.0109430882794255	0.00622047417490433	0.00919317880949577	0.00383311885295476	0.00231362837730845	0	0.000775938595786051	0.0222976466203503	-0.00423955515695358	0.00428986655993123	-0.000876617503190186	0.0040821091019145	-0.0066618811200547	0.00459408692137603	-0.00394390074539139	0	-0.0152444574072342	-0.0108851528276072	0.01656223977773	0.00240753291979085	0.00218355872209695	0.004156240915858	0.00586570768186131	0.000443416660321699	0.00187741020000789	-0.693026509784891	0.0386764246627621	-0.0250229780805029	0.0125636386799557	-0.00207623959864321	-0.000254991903812714	0.00377238811425733	-0.00224145728646528	-0.00091996873015399	-0.00178887857443878
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_1	1	0.0267729859624117	0.0513261004151523	0.024169702293332	0.0127720949362437	0.015086767903154	0.00406533930141437	0.00773765854606841	0.000989201587658671	0.0045662203829727	0	-1.45226655006678e-05	0.0017726775680258	0.0116087038253633	0.00537874966315616	-0.000430211396707997	0.00675164283251551	0.000844707872718041	0.00435502869003857	-0.00124171166527583	0	-0.0255255221958558	-0.0121284571926442	-0.0019351524707632	-0.00477382113542948	0.0019938959796792	-0.00354075694800474	-0.00159431290129545	-0.00104117963148028	0.0010438929231069	-0.638055148892811	0.073442858829409	-0.0263188897799005	-0.0031185470408024	0.00461658606670298	-0.00183164318764136	-0.00315032089904233	-0.00114200879741742	0.0018138142759919	-0.00264762134607441
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_10	1	0.0134746871897602	0.0444512574623708	0.0145406936537397	0.000887086376154589	0.0031432565956924	-0.00131477866928757	0.00196112484436568	-0.00494247761729604	-0.000339459279921898	0	-0.0165838257582658	-0.00123018355384054	-0.0178335613441958	-0.0114593423288317	-0.00740822008553146	-0.00579739917953364	-0.00156773641106682	-0.00487176178016214	-0.00189638743757701	0	0.0387443635093465	0.0226825721140058	0.00303498432422776	0.00511580923561737	0.00231828219656101	-0.0018849518349723	-0.00128440202091733	-0.00117834211988192	-0.000975074590749714	-0.697370820206026	0.059120482032355	-0.0412510395749374	-0.00941635800001543	0.00102676774359159	-0.00252267117207134	-0.00356504967588094	-0.00205559670009043	-0.0046111856309062	-0.000549112645629304
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_11	1	0.0133009642010442	0.0339379777339932	0.010737579606554	0.00581864045108056	0.00257130124931633	0.00134470266617907	0.000803091331737841	-0.00240306704902081	-0.00112594239252494	0	-0.0198586838169664	-0.00752812250460894	-0.0147607426233349	0.00458049987321035	-0.00889294925173025	-0.000405891825953832	-0.00524188901066178	-0.00049097492110299	-0.0032242698236052	0	0.0198906848726241	-0.00241078512757038	-0.00205619536417759	-0.00176197338047897	0.000215472842828201	0.00575412709625259	-0.00362403967445578	-0.00109097289017682	8.74858787587713e-05	-0.74554083734646	0.0241910232509564	-0.0310517853013368	-0.0116464879821662	0.0014308220400881	0.000116661488634922	0.000177723693122656	-0.00149036443077248	-0.00212530825260225	-0.00070045133117273
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_12	1	0.00738068660092744	0.0326885844349192	0.01772952173451	0.00914648290236484	0.00419025745945496	0.000441427787087281	0.00367317314918409	-0.00207724757045875	0.00145155247172418	0	-0.0191405724270671	-0.000633689581495819	-0.0201024549705234	-0.0106507551709546	-0.00975369202047187	-0.00761443129879633	-0.00436892665622962	-0.00495598879928812	0.000965974434485569	0	0.0309579061934422	0.0225185702672192	0.00572194406766693	0.0099411537594007	-0.0055624531569399	-0.000227469173891522	-0.00106496876168657	0.00014791557171924	-0.000791272173914642	-0.697569769522185	0.0621416742073114	-0.0215158404677104	0.00368703307107876	-0.00514675562852969	-0.0046643970145251	-0.00639397452014279	0.0038282467384715	-0.0071179042001934	9.81014829297759e-05
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_13	1	0.0280554944986368	0.0554325172201778	0.012773559964221	0.0103655293485008	0.0142246807184462	0.00624110710943199	0.000167675881485949	0.00709373567558014	-9.8111673585376e-06	0	-0.00928122585980168	0.00431310726127296	-0.00797040924019177	-0.0136544975678035	-0.00591222862571023	-0.00647260196327145	-0.00486351623181948	-0.00237012191989077	-0.00540580633340846	0	0.00423169251878295	0.00777544250581481	0.00371061713808461	0.00768593851150671	0.00413249384816977	-0.00100723811580582	0.00152231842011233	-0.00244247762485124	0.00294831772275798	-0.693384397471689	0.0601716194918513	-0.03168192410823	0.00194517879983106	0.00497181075468818	-0.00385095132371414	-0.00169122013994023	-0.00271683586798276	-0.000145683204216953	0.00313419264881658
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_14	1	0.0182307534163913	0.0475553426161618	0.0332271647658906	0.00696343395412685	0.0155624339684474	0.00357448281805786	0.0103124660207236	0.00091816235331534	0.00368377813088812	0	-0.0037089979795609	-0.00600070423343885	0.0141518851383795	0.0104349457740593	0.00450938308588801	0.00787003717305438	0.00510412529118293	0.00317737076195491	0.00060011426374009	0	-0.0450624127614163	-0.0195644191916757	-0.0076388033232417	-0.00901568249990786	0.000709585684686079	0.00419182416660002	-0.000111919568404463	0.00135578659103033	-0.00088237775817271	-0.726778663667696	0.0772689011238255	-0.0240753113622672	-0.00339552515081911	-0.00606123771231252	-0.00292568098113146	0.00135189278427827	-0.00180227220288102	-0.00207130711308338	-0.00401699351724678
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_15	1	0.0377279377283197	0.0475972980458857	0.0263270543639822	-0.00228679563307069	0.00905616634561776	-0.00147497497123461	0.00478307578013936	-0.00273630687866613	0.00125117507575076	0	0.0161589861545112	0.00432272722551549	0.0134098303668691	-0.000635405922757926	0.0104060660438685	0.00495977982011344	0.00369728452956035	0.00419211460489124	0.000644652873804438	0	-0.0348060573729833	-0.00536026148092097	-0.0045854685567497	0.00164342602663646	0.000380308730698372	-0.00127983873190605	0.00105764195634366	0.00162468119691071	0.00310370480285227	-0.73895185926116	0.0473914327481599	-0.0315500085334161	-0.0159500287014363	-0.00467442135165079	-0.0051875590236961	0.0014484457137789	-0.00171258683778096	-8.80997782901522e-05	0.000601941137616966
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_16	1	0.0311060960989199	0.0452773918247445	0.0242161079511559	-0.00261582941144176	0.00912714434765893	-0.00350797461559075	0.00297040057870573	-0.00210118328046645	-0.00092805350741498	0	-0.0118441378918711	-0.00485576413855109	-0.00624006329107836	-0.0120045576215291	-0.00710175113057128	-0.00516581606262496	-0.0041341441977079	-0.005877784477377	-0.00429869987537681	0	0.0158095737793505	0.0194998847800096	0.00397627559141532	0.00672731355573251	0.00170849608471937	-7.4493996742408e-05	0.000692305590124802	0.000684395237513967	0.000363173997210952	-0.729364806276208	0.042827878838155	-0.0265244281476934	-0.0111538077912815	0.00315099908503116	-0.00466545188212318	-0.00235319532544539	-0.00665379402424728	0.00267158424216733	-0.000447277235024387
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_17	1	0.0281273897041861	0.060879331320203	0.0185114633692404	0.00875858317665509	0.0164605842038624	0.00454292567439649	0.00885752672716389	0.000981466956659507	0.00545441537502296	0	-0.0031364819755013	0.00844105116513942	-0.00791048121543901	-0.00664898995487689	-0.00117868237278589	-0.00285467795543833	-0.00302368643560094	-0.00392774161400613	-0.00191744922166327	0	0.0133199774042887	0.00656936904036576	0.0079508211510612	0.00411816510763333	-0.00219899359112619	0.00133122602514628	0.00268665472799036	-0.000405068400486259	0.0051982697574712	-0.636524582283422	0.0494383004053498	-0.0283715694306121	-0.00183307605484616	0.00172104929936989	-0.00119743408173941	0.00073670901439836	-0.000720788552411346	0.00152457684253948	-0.00542093504690771
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_18	1	0.00429674489660551	0.0660620475293255	0.0206735857527666	0.0183201831671155	0.0160476966597849	0.00629934678892303	0.00496534173630212	0.00306172112640571	0.000792574732992644	0	0.00540308355329544	-0.00731804071177696	0.0148967937678363	0.00809485853427396	0.00698730615789307	-0.000466092741369731	0.00146994052883867	0.00138950533693723	0.00523642279721586	0	-0.0281218951177283	-0.012632403811579	-0.010460092828441	-0.00101751899024335	0.00189615514901698	-0.00207207170807774	-0.00111081638126933	-0.00387409830536729	-0.00558090567674385	-0.632312574785447	0.0715340572112251	-0.0289381748737299	0.00270583440713004	-0.0120514649896765	-0.00121390968431801	-5.96944967834115e-05	-0.00353628825089709	-0.000462569045395615	-0.00291816839586579
CL_RGB_SEED_shell_12_08_1_2024-08-12-13-59-16_2_1.png_19	1	0.0204103460857212	0.070568187440416	0.00942663902551135	0.00742490870248745	0.00687799712347269	0.00361022401653266	-0.00135537520580512	0.00213956592486468	-0.00308866063084233	0	0.0195390843984274	3.45126309949482e-05	0.0176872425507502	0.00463178826908453	0.0157701732444725	0.00334039205640675	0.011771256484379	0.00540530684585746	0.00755648916083054	0	-0.045030862039847	-0.00845279143977287	-0.00738724021608356	-0.0110836052206577	-0.00975622438478718	-0.00489767014776281	-0.00103117170723125	0.00082302768162608	0.00168693431055884	-0.683811219309764	0.0604248230178427	-0.0205171672950975	-0.0026280595116213	-0.00635568969014111	-0.00227673571371099	5.34581062376658e-05	-0.00265488275794179	-0.000298192867788511	-0.00349731001852586
