PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_2_1.png_14	-0.134205892239334	0.0387654998169008	0.0122044898413888	-0.00879844722405792	0.0245575123873817	0.00962549418153574	-0.00704359932043138	-0.0108056245815376	0.00533106483397169	0.00872468230931514	0.00575291502881468	-0.00778789897085263	0.0086887293139371	0.00618632981350128	-0.00584739347376258	0.00587282800420824	-0.00452487193651664	0.00639638901609441	-0.00387594344644007	0.00330784630300312	-0.00182240438661303	0.00229365571771563	-0.00103115446628976	0.000230828232050437	-0.00107808487022987	0.000421824152550137	-0.000857269862285157	-0.00451322869062592	0.00148657896763023	0.000417077309220471	2.35579005307188e-05	0.00160771018052036	-0.000327201116040452	-0.00118333265097549	-0.00103368917376918	-0.00167072335653492	-0.000223011721563279	1.54568187950034e-17	1.10259360469214e-18	-2.16085843003562e-17
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_2_1.png_15	-0.113844796239587	0.0280951835413447	0.0225128290462359	0.0154224363427656	0.00801176150710737	0.00614852032818998	0.00428010477856991	0.0028535129378777	0.0193691399952239	-0.00362054129184993	-0.00927099150504862	0.00706412121777638	-0.00143011675808848	-0.000401057901369207	-0.00509138319888891	-0.00634902450317808	0.00332296152715884	-0.000681615742917898	7.99832951257241e-05	-0.00653020383330933	0.0035589686905821	-0.00116661046811851	0.00183056428294477	0.000315896215525817	0.00147283440869577	0.000301920231406631	-0.000430138105594632	0.00133127627040087	-6.86360164071985e-05	0.000820104386186826	-0.00128734691402754	-0.00132935103646945	9.22180726796968e-05	3.67720365643236e-05	-0.000352379171766975	0.00160294741209552	0.00026789040695246	7.01902160260183e-17	-1.50166790752023e-17	-2.25555895891789e-17
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_2_1.png_16	0.0470013716645123	0.0162954695752706	0.046527101969652	0.0169864640190869	0.00818593828005411	0.0159615814628941	0.00315680186315024	0.00331854896639191	-0.00442762832725338	0.00492421205723701	-0.0142962983503536	-0.00299681166227611	-0.00184482061296177	0.00481400437430672	0.00485698463967633	0.00286622749898773	-0.00155781470159076	-0.00216811587173403	0.00111213717889061	0.000677442226556417	0.00273211175841139	0.00391814599657967	0.00113258005667857	-0.00246423926372471	-0.00142514474532565	-0.000116736177645926	0.00215703813751989	0.00213737960495712	0.00091083330512139	-0.000208895585786777	0.00196621682397207	-0.000663181773061702	-0.000109792584649693	-0.000597753016443178	-9.84505019377245e-05	0.000487656402967254	-0.000914554384091342	-8.46959110127596e-17	1.40133250299166e-17	1.01567164706147e-17
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_2_1.png_17	-0.0840651232372094	0.0439526769221322	0.0357857559532948	0.00425638514968484	0.0154137006577796	-0.00284169600313594	0.0156828621570898	0.000721386592157982	-0.0141479332825542	0.00291607191126467	-0.00913892905328055	0.00620065969630548	0.00996558343118866	-0.00989317725608248	0.00222929249951513	-0.0017801443795594	0.00396900495084453	-0.00119305479909796	-0.00884896839756941	-0.00343880979198129	-0.000127217394937569	-0.00503979247286428	-0.00302402281110461	-0.00615554519404001	-0.00268599156013292	0.00128911416153835	0.00316646937851658	0.000771755157616789	-0.00136169979366434	-0.0019724111520315	-4.43343828812766e-05	0.00426743534547511	0.00174216273885694	0.00284607737911394	0.000532664672627582	0.00101984758626284	-0.00122846268568868	3.3025285424173e-16	-4.70670893645913e-18	-2.12281183837272e-17
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_2_1.png_18	-0.158933295376212	0.041142121739454	0.0111942742471193	-0.00594001110519014	0.0138525214516841	-0.006573489029354	0.00800208664541203	0.00521554687977528	-0.00272789250221728	-0.00496856348990605	0.00184049140481776	0.000228981498473432	0.00469498789300133	-0.00353189198871149	0.000627070879401524	0.00671867205509319	-0.00620632031942559	-0.00266238847513907	0.00137632904904726	0.0052893066225173	0.00360139460283947	-0.00355398449851588	0.00219551888901515	-0.00479906730372933	-0.00135610932677879	0.000848093171817144	0.000620320311383425	-0.0025513723277958	0.00258732201650713	-0.000811248260796154	-0.000906180864382577	0.00269300054877283	-0.000315496295865935	-0.00215268258479542	0.00160644428828485	0.000486540322053283	0.000405380940086658	-1.20631350450669e-16	-5.13085401912299e-18	-2.45646503273674e-17
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_2_1.png_19	-0.141641070275325	-0.0152693405507947	0.0181498191174816	-0.00194350778718015	-0.00484467931238126	0.00354613374210067	0.00524682551747719	-0.00216548164519758	0.0014283350288081	0.0177913787180253	0.00838979563006179	0.000570210694582605	0.00227601169908112	-0.00407945936308897	-0.00159805497622994	0.00519511813563631	0.00804293468351061	-0.00137221394458723	0.000531810824825061	-0.0028989419270571	-0.00135592070700632	-0.000415371026377819	0.00021232714611667	0.00285180429672787	-0.000121857814134563	0.00220582223714464	0.00187474970685218	-8.83346974829623e-06	-1.84746759106539e-05	0.0018919151306795	-0.000135434431908448	0.000981578648036482	0.00026018154006785	0.00118238878171643	0.000768363423290681	-0.000279879616186297	0.000646753388256433	2.34632013870144e-16	-1.48531032153547e-17	-2.03578534184173e-17
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_2_1.png_2	-0.111415774750646	-0.0206218838217114	0.000895101487667082	-0.0117067698176724	-0.00554562668654518	0.0108287072048903	-0.00830658020118683	-0.00846339850320238	-0.00414440168435866	-0.00611970497962228	-0.00183803553191508	-0.00886711153722119	-0.0142289631104106	-0.000389831866065599	-0.00249387300138113	0.00124102059735295	-0.00024052259564682	-0.000355034269735815	0.00509153825385457	0.00267869929348376	3.05141990171835e-05	-0.000481768476170636	0.00169252424787698	-0.000725084474793544	-0.00210868873598743	0.000227810991685463	-0.00130719569475516	9.31846631774009e-05	0.00199862471640565	-0.00199350703116826	-0.0023179564287484	-0.00177313210871423	0.000831655820694077	0.000668154118845017	0.000466850526629779	0.00156763638599939	0.000666252089802116	4.42042002759506e-18	-2.05332538476638e-17	-1.37480773482318e-17
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_2_1.png_20	-0.119650728769046	-0.00201551910934465	-0.00372290497602367	-0.0142272186239412	-0.00489920297664262	-0.00668514764620547	-0.00541421700987433	0.0210404760524316	0.0117474311549737	-0.00525389519930781	-0.000755199252253274	0.00160437431477147	-0.00116218331477901	0.0065817630908497	0.00648251836394349	-0.00528306180545342	-0.00719065244334417	-0.00930712390697701	-0.0062697318288788	0.00218101452096444	0.000769254174922612	0.00270627054553288	-0.000311896369469514	0.0023675604724625	-0.00124620418272141	0.00013610662251104	0.000211503726702481	-0.00243452425524189	-0.00166822574612622	0.00241112702725176	0.00201417476508271	0.000979756803754154	0.000233906420992146	0.000559622012561393	-9.54247725708617e-05	-0.000154176321525449	0.000460737702258692	1.50413375682262e-16	-1.18145531687138e-17	-1.05719591654598e-17
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_2_1.png_21	-0.0150094019493765	0.0279202777917549	0.0247197295468987	0.00920896186170163	-0.018565433361769	0.002933374785463	-0.00207969537322582	0.0142553446007891	-0.000211594892663121	0.017196951561075	-0.000549941760675869	-0.00763590864007521	0.00397368356781874	0.000239154141720517	0.00126270680047924	0.00474422861324137	-0.00506511073318713	-0.00244787940800227	0.000748522537881501	0.00312383435630974	-9.26184739133945e-05	-0.000883768254374568	0.00148714753905301	-0.000929754212734719	-0.00155580586464655	0.00175897065923792	-0.000660224201838375	-0.00515429940240945	0.00287050045176804	-0.00186109975969548	-0.000512528561003893	-0.00263646521962324	-0.000121507987777884	0.0020597862862397	-0.000956135292181629	-0.00160364461105294	0.000206972064254241	-6.91140425875055e-18	2.16938862354406e-18	-9.57449663590959e-20
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_2_1.png_3	-0.122737476734781	0.040530316746927	0.0159715855365217	-0.00823535961148333	0.00565394861758452	0.00122885745080393	0.0183050605706584	0.00383657605019613	-0.00167989233610795	-0.000310777781209884	-0.0046007357805792	-0.000212971573203957	0.00374046944677711	-0.00967781145223767	-0.00349916650154754	0.00436981822421559	0.00206686661675588	-0.00138268179471142	0.00169213691888732	0.00281995843947184	-0.00113466145685761	-0.000494772622281499	-0.000307565056369048	0.000264559206687998	-0.00140457777134386	0.00191315722328183	0.00191357667120038	-0.00164682416030225	-0.0013874875319156	0.00140323271267925	0.00343016770094212	0.00140701121790881	0.00266542040409175	-0.00221223818459141	-0.00131883910303568	0.000974175247932918	-0.0013287885948137	-2.24729288501408e-17	-1.19116508574416e-17	-2.27357811667684e-17
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_2_1.png_4	-0.162434630513766	-0.0127983185396094	0.0306914865248636	-0.00812339161440844	-0.00894766034954606	-0.00356695373433969	0.0102531410786498	-0.00615343204804926	0.00117500000864334	0.0184637967610767	0.00583484343457266	0.000774372327536503	0.00605709840173559	0.00507696428010238	-0.00107843482660694	0.0020345925515715	-0.00251894324132248	0.00102883025748857	-0.00746985204431566	-0.0023869519384763	0.000398388980817656	0.00306549590459872	-0.00151209837344815	0.00379286259968932	-0.00221663474767089	0.00146714744106162	0.00378988171571275	-1.54883561424764e-06	0.000832992088839454	0.00360027766330184	-0.00221755306903109	0.000699961090439737	-2.49261371210111e-05	0.00084251196988474	0.0015955773259042	-0.000613690912111073	-0.000457904436979294	-2.99003666724334e-16	-1.47082861799553e-17	-2.37251538040788e-17
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_2_1.png_5	-0.0907958956163586	-0.0167557156795469	0.0372766405887685	0.0147227770053139	-0.0116959767333698	0.00346611744615143	0.00215772320053392	-0.00684497292202704	-0.00494859165004414	-0.00411211031921534	0.00385544526110706	0.00660842085177438	-0.00138535801012238	-0.000190685609951475	-0.00430919871719082	-0.00255282414637801	-0.00206453199417601	-0.00290402512892815	0.00286943514148277	0.00456334118253435	0.00387440554110656	0.00294640882636135	-0.00309340574089185	-0.00150447478184751	0.00173618660805307	-0.0018476546912827	0.00761332369322324	0.00153458783426905	-0.00165489796751463	1.23543493866897e-05	0.000459946324142273	-0.000287783065996624	0.00105878027718178	0.00261604812000059	-0.00120795596905748	0.00193482436947521	0.000840821083856613	-3.50923651379679e-17	-1.01544226096989e-17	-1.60338575287297e-17
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_2_1.png_6	-0.103013506913447	-0.0026545789742624	0.0202054699233814	0.0111295603999357	-0.0157075065742131	0.00132503787516316	0.00506811419237108	-0.00863502893683599	0.00225128177754665	-0.0127882819755093	0.00420214596799968	0.00690021433579864	-0.0047464631440608	0.00326122831572199	0.00404778707314953	0.00190728333422257	-0.00191394553492234	0.00555703002907745	-0.00240087241534927	0.00172606019054168	-0.00212978073131366	-0.000558879434949794	0.00100425366039979	0.00123355993249507	0.00271815158860225	-0.00167669844211589	-0.00123987495556684	0.00159981950671506	-0.000255411748941909	-0.00254048832090359	-0.000612830677999338	-0.000121811176353808	-0.00109060028683549	0.000996136135015954	-0.000336479176317652	-0.00027913321080274	0.000182831002650388	-9.24798899028398e-17	-8.03950222226135e-18	-1.52667037799598e-17
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_2_1.png_7	-0.116791217951741	-0.0239951457320715	0.0174958033133739	0.00680036132841148	0.0130875414084795	0.00442613553566839	-0.0127779665018529	-0.0079928357963972	0.00435663655552656	0.0071678456159385	0.0111752737247189	0.00937331561850038	-0.00276941819402023	-0.00509065280135387	-0.00408658680065392	-0.00724838093295397	-0.00336193768374033	-0.002261850958751	0.00192088522266937	-0.000268636855353214	0.0020975528929184	-0.00203332799207682	-0.000982436558401894	0.00057592279997008	-0.0021687419506044	-0.00362749141259927	0.00138583656473263	-0.00439341596163261	-0.000221572074157028	0.00164460789100268	-0.00253412916277323	-0.00244427913057928	-0.00157785880222342	0.000464676984737426	0.00132149380284884	-0.00102862260889592	0.0019275904703904	8.39967709808426e-18	-1.63310305032005e-17	-1.73629922444302e-17
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_2_1.png_8	-0.122172261770946	-0.0345147465058279	0.019757484262873	-0.00463510519473639	0.015064745249082	-0.011997894126346	-2.3974883263394e-07	-0.0160813977758839	-0.000904595627677251	-0.00499332612950511	-0.000734608579868838	0.00316230914414297	0.0130627568410871	0.00215419833838936	-0.00600603709821884	-0.00245073565272103	-0.00348487609005318	0.000491363752971462	0.00600368396740716	0.00199884981725755	0.00162989393349514	-0.00488446140327996	-0.000403382267431415	-0.00221505797330206	0.000271212362798233	0.00198681986992641	-0.00344795234511391	-0.000112888754370749	0.00138984213096204	-0.00114364064700544	0.00240622024039679	-0.00136434829131538	0.000130269319475449	0.00157622934215909	0.00020276916618384	0.00214962492851014	-0.00166111701906928	-2.07825081657994e-16	-1.18072808534993e-17	-1.96589679251985e-17
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_2_1.png_9	0.00582723127262267	-0.0337869649991902	0.0513599338231319	-0.000170085262314246	-0.00191183112888154	0.0055337169355974	-0.00528239751495392	-0.00628709966084668	0.00177292448539417	-0.00937314075041777	-0.00160475781778279	-0.00025637985612801	-0.00226013899450806	-0.00797962429629432	-0.00566644900989599	0.0036803922295382	-0.00107122748013283	-0.00160861895016136	-0.00424180762382826	-0.0033210273043888	1.57200301132876e-05	-0.0010798741741059	0.00303774897482881	-0.00706409533294791	-0.000995599948353819	-0.00210965843032436	0.000146177059534006	0.0016617866484691	0.00290492844365213	0.00202829709295285	-0.00321203390770183	0.00274009421834956	-4.52617448462375e-05	-0.00101815421735549	-0.000497728966456693	0.000334775525236742	0.00277824537060179	-3.72491878395848e-18	7.92663427871653e-18	-6.47193865560103e-19
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_4_1.png_1	-0.0240583685646228	0.0540996210536328	0.0136906440007569	0.0166141751410704	0.0122270640515952	-0.00847939687293239	0.00738256915793058	0.00417167195619191	0.00266090084039916	-0.00788990433364646	0.00420167707831971	0.001120582493766	-0.00305195459534406	0.00620887964599706	0.000164113778468713	0.000534432181428641	0.00159966183753172	0.00234966578297835	0.000589692928351432	-0.00240242828769257	-0.00437093497401122	0.000184419888985795	-0.000255248785723169	-0.00218871147767733	0.00119480454326168	-0.00130680420855184	0.00112844135689681	-2.30577516325216e-05	-0.00134305584353585	0.000165505740869745	-2.45222477239304e-05	-0.00188415635000894	0.000477458199079404	0.00139612903712833	-0.00172138156467017	9.7401464955276e-05	-0.000153550000330223	6.10257993078406e-17	-3.72621299092797e-18	-7.05281886451059e-18
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_4_1.png_10	-0.033257754042769	-0.041005894730669	-0.00354398780592818	0.0111449667015027	-0.00758830590285292	0.0162656233445838	-0.000423634815115796	-0.000602978717267144	-0.0135236841771111	-0.0105358480238355	0.00495958230220406	-0.00468819203059604	0.00278050096179434	0.000488308660360179	-0.00169447906966516	0.00140941741569938	0.00122352076050806	-0.00267494716590174	-0.000313439223523091	-0.000382950450574792	-0.00203736760223779	-0.0043470414225035	0.00680533589988149	-0.00175307467960802	-0.000280969232714299	-0.000571691624381638	0.00290592861841061	0.00165188403015469	0.000517194454474161	0.00204502110109302	-0.00171169781179861	-0.00265186324714296	0.00223815795732921	0.00137652319955859	0.000765264932568715	-0.00084979474554897	0.000320489819067469	-7.53810066990303e-18	-1.28235166809774e-17	-1.52265403787733e-18
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_4_1.png_11	0.0168099048769742	0.00728534848879034	-0.0511978405237627	-0.00351052167402035	0.00383957378073402	0.00396939523006591	-0.000913946413851096	0.000965166409309552	0.00228646172952087	-0.00644078661119668	0.00195293440236642	-0.000504785537422419	0.00341248484755058	0.00266796406387076	0.000900224233330551	0.00381730753667283	0.00138394826252157	-0.000792294823805	0.00164858456218805	0.00159389399169004	0.0048952543493759	0.000783990649248865	0.00200068361910952	9.82924747110146e-05	-0.000782750352431413	0.00183080893284999	-0.000753663912415149	-0.00215348364432695	-0.00287587463562636	0.00150125903148658	-0.000500039639458829	0.000367529354138645	-0.000936925271974904	0.000375397997175639	0.00055379657635663	0.00163079546241023	-0.000801367797885381	-1.86935058411572e-16	3.52653725538433e-18	3.45636145402371e-18
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_4_1.png_12	-0.0455438557645267	0.0481723481067125	-0.00961465398327852	0.00680759527130117	0.0156421804238496	0.0192056506099804	-0.00244252067465698	-0.00389848880540636	-0.00655725422611279	-0.00340623210592223	0.005302800251799	-0.00109208227676028	0.00731912641706073	-0.00153598455619558	-0.00132512436790773	-0.00140332346315154	-0.00154792887422279	-0.00049643622345884	-0.00230314067160424	-0.000327751420524838	-0.00192042352420471	-0.00485516120141441	0.00314339530104696	0.00350625508997345	0.00444808831565991	-0.00236030076437755	-0.000132144814469731	0.000733552577232298	0.00122652078618706	0.000730854073115366	-0.00269638869371823	0.00042327599338781	-0.00146090197738393	-0.00105714931157612	0.000687175381497583	-0.00156238965600587	-0.000919044876027558	-7.02559535470154e-17	1.96296710111493e-18	-9.10759565937083e-18
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_4_1.png_13	0.0291765478615221	-0.0414377751678417	-0.0349101356914603	0.0166074516580629	0.00508016298241635	-0.000236877108134387	-0.0113702224664122	-0.000550218555381925	-0.00844031404125613	0.000782737195243998	0.00167325531213155	0.00177822944144006	0.00702364039278091	-0.000267894203569021	-0.00413043327019693	0.00375113111547715	-0.00257314214255183	0.000759564927440616	0.00232296665000227	0.000531727165810125	-0.000887925788679838	0.00483085327586706	-0.00175844614607692	-0.00144834415445643	-0.000294631424114049	-0.0019361746626456	0.00215699668879358	0.00145400141348759	-0.00195559948641035	0.00148500926396187	4.0255352226193e-05	-0.00015423585410405	-0.00112473238515149	-0.00107582812924706	0.000633907459571442	0.000393644853194996	0.000146204396518637	-1.44782347203986e-17	1.87364726559794e-18	6.58971223286049e-18
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_4_1.png_14	-0.0726677555197385	-0.0172568133332098	-0.02538414669853	0.0151672977580157	0.000700356458971418	0.00763183944932319	-0.00924308716593597	-0.00185121592706063	-5.03460828065012e-06	0.000499069515068155	-1.85632611933523e-05	0.000783232468902571	0.000522411022329286	0.00394382837205222	0.00215173401439623	0.00149838944082608	0.00143437241786817	-0.00411181453489041	0.0046415456048957	0.00460651458953119	-0.00359418132655669	-0.00103554877517098	0.00615195382780497	-0.00140834240835518	0.000207357343635629	0.00163760851735112	-0.000155685566767125	0.00158958573388995	0.00127573163152872	-0.000792672224057525	0.00142975418833233	0.000455859069734854	-0.00185080322359846	0.00261481344178457	0.00290783762071905	-0.00127340436091389	4.03597028771111e-05	1.94005372295377e-16	-6.5699668742821e-18	-3.95851973017285e-18
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_4_1.png_15	0.0701446663105607	0.00175621424725224	-0.0163646666459006	0.0176569432039588	0.0070382506984391	0.00535110977490594	-0.0099721659439685	-0.00950147411725826	-0.0200760066259328	0.00543714701838817	-0.00214735831218393	-0.00110605138853137	-0.00505083737014031	-0.00140789505154767	0.00490555824237681	0.00603353734798559	-0.00170204510863144	0.000294484714175869	0.00359787600971702	-0.00258632569068604	0.0030445933948772	8.82191839434849e-05	-0.00231341392538294	-0.00278967727672795	0.00200825181600423	0.00288559158364518	-8.34069882831421e-05	0.00104324008011624	-0.00194367514497554	0.0011593124592502	-0.00119699724088147	0.000617435278367701	0.000290485616901602	0.000368455201568579	0.00054166073555233	0.000274156892103305	0.000944106083169944	1.45925211714407e-18	1.09747035486551e-17	1.18244092171994e-17
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_4_1.png_16	-0.0326716502966554	-0.0162457821385783	0.00377845960170225	0.0111644394812053	-0.00403826556378013	0.0301951713337086	0.00146905295774582	-0.00195398196461209	0.00499505437152809	-0.00348808119492608	0.00676693130562774	0.00485397472127587	0.00369025045286427	0.00158530624978014	-0.00271552307850728	0.0041343243014138	0.00320982499590625	0.00287661753954128	0.00116846371558328	0.00013183343570517	0.00381983630442416	0.00135963393723746	-0.00313750930192257	0.00284954279641053	-0.000418562472266403	0.00160829353779509	0.000289649550307768	-0.00131628810852908	-0.000267155876752441	0.000403732095890096	-0.00210937114166576	0.000637849241770965	-0.000810508017005622	-0.000476420107650361	-0.00248248648869633	0.000864428600134369	-0.000372062176057565	2.62751126062274e-17	2.40898203227489e-18	-5.45080836337068e-18
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_4_1.png_17	-0.0271465295435786	0.00121686038964963	-0.00919909118359477	0.0185649910264075	-0.000569110308171316	-0.0172415968663038	-0.00540640028102621	0.00501426162083024	-0.000480700644523616	-0.00438073487577293	0.0025390558319866	0.0053011020910359	-0.00861660247342389	0.00021668377052299	0.00123382392400131	0.00471821170411154	-0.000838787381945576	-0.00134238132419675	-0.00200970171516891	0.00125672056963555	-0.00418431488734508	-0.00109657005751275	-0.000208140610088072	0.00142357823389604	-0.000533546849222901	-0.000227440994197147	0.000907536814213229	-0.0014485331071107	-0.00128140121057259	4.59558076837022e-05	0.000213063793699286	0.000234295997653613	-0.000578325682192219	-0.000389139263148196	0.00109298501692546	0.000308717059317254	-0.000652914799049721	-6.85400191125278e-18	-8.92839491514247e-18	-1.47937346051449e-18
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_4_1.png_18	-0.00468292660287114	0.00508093809983524	-0.0416986780236501	0.0132856824091264	0.0246815045376139	-0.00131676267461167	-0.0114252018951499	-0.0101649959266655	-0.00985355707469798	0.000639527862361073	0.00293142929552486	0.00502352193374114	-0.00195298051059724	0.000146943671314713	0.00182523336460337	-0.000260049492117025	0.00326454995210803	0.000428458076963027	-0.000160605402777603	0.000891036796968115	-0.00608160044171475	-0.000413511933543014	0.00561125634047138	-0.000451218276740618	0.000995871079152871	0.00154602017790224	0.00131984698388185	0.000100668475915722	6.15191619680501e-05	-0.00105680707195609	-0.00243353181869814	0.00268563185811712	0.00331163628219478	-0.00075497387382133	-0.000645643142874296	0.000156665114353783	-0.000375953033311125	-2.24901941170356e-17	-1.1904198392442e-18	-1.82022878066663e-19
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_4_1.png_19	0.023904874862885	-0.0384067570754106	-0.000385133250654417	0.00415628473948648	-0.0148782007280333	0.00403905683674257	-0.000184455631277393	-0.00618224730384544	-0.00143356557179645	-0.00761850844492394	-0.00824694238793579	0.00206540629754222	0.00100911922731628	0.00751104275411282	0.00321122423997456	0.00261244333022076	-0.000871256491020493	-0.00157448329778564	-0.00120756538957368	-0.00298755295647187	-0.000916713539684374	0.00131599126335493	-0.000578361844679677	0.00237170220930743	-0.000582742665980374	-8.45877901271054e-05	1.55888283217483e-05	0.000203034601132049	0.000264236370577018	0.000747876951549022	0.000192575811898663	0.00121508189066599	0.000952221884624694	6.40288605426289e-06	-0.000285375270188402	-2.40486153152343e-05	-8.60907163966802e-05	1.89804083537339e-16	6.5899001448379e-18	8.77883267646898e-18
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_4_1.png_2	0.0795746441305204	-0.00181742710714278	-0.0209969294589135	0.00903676475101252	0.0132319009398346	0.0059799956142885	0.00705926552247838	0.00317118074794308	-0.00762851605152561	0.0129816345125714	-0.000802504216610115	0.00718925749467998	0.00833359804013981	-0.0046146763258928	0.00456467904765598	0.000709234720447343	0.00319620911483394	-0.00376400369632812	-0.00147721971014724	-0.00409239037670951	-0.00093181763191753	0.00168082959873276	0.00364034860789479	-0.0014872847595157	0.00263545121627662	0.000942887565552701	-0.000208405390116462	-0.00117635238487259	-0.000554500971704941	0.000354478069199688	0.00084647005892363	0.000439041241560447	-0.00209834677062354	1.36544482737289e-05	-0.00162077806317115	-0.000574758071084977	0.000865697179916804	-2.01461964646335e-16	1.42740805537134e-17	1.37735463111422e-17
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_4_1.png_20	-0.00946606426553101	0.024838426104976	-0.0241000144746136	0.00173313364116564	0.0048459441331291	-0.00237724290420586	0.0134518600487871	-0.0053133536832962	0.00283153465850235	-0.00468736805354341	0.0109060077410042	0.00255973649170821	-0.00128941309112055	0.00378920408968231	-0.00490191632451908	0.00591530469189405	0.00300697999705595	-0.00551303415744239	-0.00264910925037023	-0.00109511373570212	-3.12924485389188e-05	-0.00294061913723955	-0.00271331708798072	-0.00138076790334473	0.00102330565810947	-0.000636494472390136	5.08432413678514e-05	-0.00337186049948264	-0.00134545768938989	-0.00030381635244246	0.00169845906742969	0.000953880099851818	0.00105495519715971	-0.000573591166792209	0.00150565115118495	-0.000156610787679406	0.000388214066593738	9.15665337177351e-17	-3.913711805549e-18	-5.97572930137044e-19
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_4_1.png_21	0.0752577350603587	-0.0384383743171719	-0.0145481805868507	0.0292190333607547	-0.00103104457856679	-0.00096536011857259	-0.0101154954181901	0.00697317443078305	-0.0117138190824223	-7.19219153203784e-06	0.010235062551076	0.00261624484282817	0.00400698736200092	0.000457462031436252	-0.000885726598775466	0.000843793182492638	-0.00215765546784765	0.00101028746337859	0.00417093901890433	0.00271862543358624	0.00265090530315663	0.00277071052414891	-0.000594428206568302	-0.000550420123475827	-0.00260146510427691	-0.00386579707728348	0.00279717725104457	0.00158793925886168	0.0021597592715939	0.00148529534915191	0.00457890498053736	0.00162362338120535	0.00120539699671623	0.000588220767768808	-0.0010718768471704	8.97205460434221e-05	0.000549537156897852	-1.9997064523393e-16	8.36599312554553e-18	1.34404254067349e-17
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_4_1.png_3	-0.0419018560821835	0.0296284522741754	-0.0388434340330254	-0.00194790555055246	-0.0101984810943377	0.0073339136371859	0.00328855409611068	0.00816815067106016	-0.00634849060444995	-0.000313121417541914	0.000655676076157767	0.00208694969512957	-0.000357665628086157	0.00665223650465103	0.00488117624796257	0.00354694855393671	-0.00478522226700379	-0.00282523590757394	0.001742862022931	-0.00263553119120435	0.00185175449753591	-0.00217378319804362	0.00355479125119784	0.00166645851158127	0.0037510612614685	-0.000402684623890022	-0.00171076811585091	0.00183712869893888	-0.00165651924265049	0.000280038680463954	-0.000228629118819841	-0.000476000757904417	3.51822452580486e-05	-0.000348435193996665	-0.000422858151037066	-0.0010781955575978	0.000232401424487503	4.82512964127298e-17	-2.76435885192379e-18	-1.45147131404244e-18
CL_RGB_SEED_shell_12_08_2_2024-08-12-16-50-27_4_1.png_4	0.0210511738997573	-0.0321324486564658	-0.0112351509132734	0.0143438052093294	-0.013706847818967	0.00187476531439613	0.00437096274814218	0.0056818966488369	-0.00393116055779686	-0.00587296632484787	-0.0078619516701347	-0.00530882344529157	0.00102341857849597	-0.000501545839676975	-0.00123560203074509	0.00488972261929293	-0.000932823765235793	0.000639932627960828	-0.00561464040486064	-0.00132021168341152	-0.00209242058151851	0.00423070694350928	0.00386977662344231	0.00149940144395124	-0.000915841796799944	0.00172375392055847	0.000321562568858707	0.00501942308836008	-0.00197393213376848	-0.000143994779076794	-0.00174263425747378	-0.000978047736276437	-0.00159143153684632	0.00182825370591714	0.00111474085634704	-0.000940504655045083	-0.000150086015019576	-1.43416356586434e-16	-4.22430230486579e-18	5.49897858494762e-18
